Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_10,Browser_11,Browser_13,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_20,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_True,avg_time_per_page,purchase_per_session
3,1.440358600964235,0,-0.2702109693295498,54,0.37492844725400254,-0.36148351221483016,-0.7161678236788941,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4173839672319171,0.0
3,-0.3439035468494765,0,-0.2702109693295498,38,-0.03114229534301812,0.223795246109823,0.6960931916937307,-0.34801785278265523,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4049243529329157,0.0
2,-0.2522686603146564,2,-0.1901537166762634,4,-1.0063526065828108,1.8124091550083785,0.8858487529521103,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9652091577778162,0.0
9,0.3816483940351527,0,-0.2702109693295498,25,-0.43110912650665495,-0.08757301723575298,-0.3569191360471353,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.485624144542135,0.0
0,-0.5756089028018073,0,-0.2702109693295498,41,-0.3508344757591395,0.4184004649122556,0.0182079300378697,-0.34801785278265523,0.4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7652652131878529,0.0
0,-0.5756089028018073,0,-0.2702109693295498,29,0.8324035864145487,3.0230424626215,2.408180034361625,-0.34801785278265523,0.6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.9877892012170493,0.0
7,-0.2581594744490377,0,-0.2702109693295498,9,-0.9363855958098298,-0.6658284873608458,-1.0535836873478586,-0.34801785278265523,0.4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9223021908199964,0.0
4,-0.038890281669289574,0,-0.2702109693295498,23,-0.43605164902454174,-0.0233224769072108,-0.12072804219677619,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.4164097811248287,0.0
12,3.599923790091101,0,-0.2702109693295498,61,0.9163786515806924,1.515385067224743,0.19029136239214656,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.19837185786052158,0.0
2,-0.19925133310522475,0,-0.2702109693295498,10,-0.3181109342724541,3.4645675543417553,2.347866086474441,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.1641567179396874,0.0
2,-0.05198097974569244,6,1.3509483968994993,47,2.8744707813027808,-0.33851407849176646,-0.7674049291271804,1.4824551974445128,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.7014590232829925,0.0
0,-0.5756089028018073,0,-0.2702109693295498,25,-0.30818914178359746,0.7219845715487239,0.3040190101442035,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.3063986150617139,0.0
7,0.30146786831718514,2,1.9713921049624685,11,-0.5814977775087574,0.4184004649122556,0.3196493224276058,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.11757647579911143,0.0
2,-0.26797749800633985,0,-0.2702109693295498,42,0.6199200968277917,-0.6658284873608458,-1.1556590845836021,0.5813065945902296,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0755820015773353,0.0006538586788612252
0,-0.5756089028018073,0,-0.2702109693295498,6,-0.9299548044186146,0.2979305716887647,2.757230946291444,-0.34801785278265523,0.2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6785126067632161,0.0
0,-0.5756089028018073,0,-0.2702109693295498,59,2.2794027076621566,-0.00991941207584315,-0.5812977465343818,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.70320975308215,0.0
0,-0.5756089028018073,0,-0.2702109693295498,68,2.438264074793266,-0.14798781574610145,-0.7952097223924671,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5148702162006303,0.0
0,-0.5756089028018073,0,-0.2702109693295498,24,-0.7245036376025903,-0.6658284873608458,0.09128461173613983,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8935541558069641,0.0
0,-0.5756089028018073,0,-0.2702109693295498,12,-0.8423123041003807,-0.6658284873608458,0.8220516430771656,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.7604902032071755,0.0
0,-0.5756089028018073,0,-0.2702109693295498,5,-0.9073551659717743,-0.6658284873608458,0.7327356570984948,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4138267724931771,0.0
1,-0.5396094830916994,0,-0.2702109693295498,103,1.6130885418100678,2.365842460976763,0.9664130780685988,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.4336729476911196,0.0
9,1.9623501867607995,0,-0.2702109693295498,64,0.015925170851319885,-0.5906490059317069,-0.7249707697699682,0.15515186942995882,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7794561545293025,0.001018846417879968
9,0.44943950935418264,5,1.5224996525851129,83,1.9054808792150588,-0.6658284873608458,-0.9236695746421381,-0.34801785278265523,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.06928385729972569,0.0003709877017380251
7,0.5338277591733361,0,-0.2702109693295498,50,0.6524792294725248,-0.33851407849176646,-0.7030606696315604,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.13322974099825102,0.0
0,-0.5756089028018073,0,-0.2702109693295498,17,-0.21999543077153833,-0.6658284873608458,-0.7409778168068814,2.9046964843273786,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3697826052799649,0.0013029315960912053
4,-0.26143214896813843,0,-0.2702109693295498,2,-1.0528747891416719,-0.6658284873608458,-0.9821309307186703,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1.256642192142512,0.0
